dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1507122000,2017-10-04 13:00:00 +0000 UTC,2950159,,,,286.64,286.15,287.15,1016,,,62,8,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1507125600,2017-10-04 14:00:00 +0000 UTC,2950159,,,,286.15,286.15,286.15,1015,,,66,8,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1507129200,2017-10-04 15:00:00 +0000 UTC,2950159,,,,286.15,286.15,286.15,1014,,,66,7,240,,,,,,,,,90,804,Clouds,overcast clouds,04d
1507132800,2017-10-04 16:00:00 +0000 UTC,2950159,,,,285.64,285.15,286.15,1013,,,66,8,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1507136400,2017-10-04 17:00:00 +0000 UTC,2950159,,,,285.64,285.15,286.15,1013,,,66,9,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1507140000,2017-10-04 18:00:00 +0000 UTC,2950159,,,,285.64,285.15,286.15,1013,,,66,8,240,,,,,,,,,0,800,Clear,Sky is Clear,01n
1507143600,2017-10-04 19:00:00 +0000 UTC,2950159,,,,285.64,285.15,286.15,1012,,,66,8,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1507147200,2017-10-04 20:00:00 +0000 UTC,2950159,,,,285.64,285.15,286.15,1012,,,66,8,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1507150800,2017-10-04 21:00:00 +0000 UTC,2950159,,,,285.15,285.15,285.15,1011,,,71,8,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1507154400,2017-10-04 22:00:00 +0000 UTC,2950159,,,,285.15,285.15,285.15,1011,,,71,8,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1507158000,2017-10-04 23:00:00 +0000 UTC,2950159,,,,285.15,285.15,285.15,1011,,,71,8,260,,,,,,,,,75,803,Clouds,broken clouds,04n
1507161600,2017-10-05 00:00:00 +0000 UTC,2950159,,,,285.15,285.15,285.15,1010,,,71,8,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1507165200,2017-10-05 01:00:00 +0000 UTC,2950159,,,,285.15,285.15,285.15,1010,,,71,7,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1507168800,2017-10-05 02:00:00 +0000 UTC,2950159,,,,285.15,285.15,285.15,1009,,,71,7,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1507172400,2017-10-05 03:00:00 +0000 UTC,2950159,,,,285.15,285.15,285.15,1008,,,76,7,240,,,,,,,,,75,500,Rain,light rain,10n
1507176000,2017-10-05 04:00:00 +0000 UTC,2950159,,,,284.15,284.15,284.15,1007,,,81,7,240,,,,,,,,,90,500,Rain,light rain,10n
1507179600,2017-10-05 05:00:00 +0000 UTC,2950159,,,,284.15,284.15,284.15,1006,,,87,7,240,,,,,,,,,90,500,Rain,light rain,10n
1507183200,2017-10-05 06:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1005,,,93,6,220,,,,,,,,,90,500,Rain,light rain,10d
1507186800,2017-10-05 07:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1004,,,93,5,220,,,,,,,,,75,500,Rain,light rain,10d
1507190400,2017-10-05 08:00:00 +0000 UTC,2950159,,,,284.15,284.15,284.15,1002,,,87,5,220,,,,,,,,,90,500,Rain,light rain,10d
1507194000,2017-10-05 09:00:00 +0000 UTC,2950159,,,,284.15,284.15,284.15,1001,,,93,5,210,,,,,,,,,75,500,Rain,light rain,10d
1507197600,2017-10-05 10:00:00 +0000 UTC,2950159,,,,284.15,284.15,284.15,998,,,93,7,200,,,,,,,,,90,500,Rain,light rain,10d
1507201200,2017-10-05 11:00:00 +0000 UTC,2950159,,,,284.15,284.15,284.15,996,,,93,7,200,,,,,,,,,75,501,Rain,moderate rain,10d
1507204800,2017-10-05 12:00:00 +0000 UTC,2950159,,,,285.64,285.15,286.15,994,,,87,9,220,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1507204800,2017-10-05 12:00:00 +0000 UTC,2950159,,,,285.64,285.15,286.15,994,,,87,9,220,,,,,,,,,75,500,Rain,light rain,10d
1507208400,2017-10-05 13:00:00 +0000 UTC,2950159,,,,287.15,287.15,287.15,991,,,82,10,220,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1507212000,2017-10-05 14:00:00 +0000 UTC,2950159,,,,287.64,287.15,288.15,988,,,77,11,230,,,,,,,,,75,500,Rain,light rain,10d
1507215600,2017-10-05 15:00:00 +0000 UTC,2950159,,,,284.64,284.15,285.15,992,,,76,14,290,,,,,,,,,75,500,Rain,light rain,10d
1507219200,2017-10-05 16:00:00 +0000 UTC,2950159,,,,282.66,282.15,283.15,999,,,76,12,310,,,,,,,,,75,500,Rain,light rain,10d
1507222800,2017-10-05 17:00:00 +0000 UTC,2950159,,,,282.15,282.15,282.15,1001,,,81,8,300,,,,,,,,,75,803,Clouds,broken clouds,04n
1507226400,2017-10-05 18:00:00 +0000 UTC,2950159,,,,282.15,282.15,282.15,1003,,,81,7,280,,,,,,,,,40,802,Clouds,scattered clouds,03n
1507230000,2017-10-05 19:00:00 +0000 UTC,2950159,,,,282.64,282.15,283.15,1004,,,76,8,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1507233600,2017-10-05 20:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1005,,,76,7,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1507237200,2017-10-05 21:00:00 +0000 UTC,2950159,,,,283.66,283.15,284.15,1005,,,81,8,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1507240800,2017-10-05 22:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1005,,,81,8,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1507244400,2017-10-05 23:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1006,,,81,8,280,,,,,,,,,40,802,Clouds,scattered clouds,03n
1507248000,2017-10-06 00:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1006,,,81,8,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1507251600,2017-10-06 01:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1006,,,81,8,270,,,,,,,,,75,520,Rain,light intensity shower rain,09n
1507255200,2017-10-06 02:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1006,,,81,8,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1507258800,2017-10-06 03:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1006,,,81,8,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1507262400,2017-10-06 04:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1006,,,81,7,260,,,,,,,,,75,803,Clouds,broken clouds,04n
1507266000,2017-10-06 05:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1006,,,81,7,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1507269600,2017-10-06 06:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1006,,,81,8,270,,,,,,,,,75,803,Clouds,broken clouds,04d
1507273200,2017-10-06 07:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1006,,,81,6,270,,,,,,,,,75,803,Clouds,broken clouds,04d
1507276800,2017-10-06 08:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1007,,,87,7,260,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1507280400,2017-10-06 09:00:00 +0000 UTC,2950159,,,,284.15,284.15,284.15,1007,,,81,7,270,,,,,,,,,75,803,Clouds,broken clouds,04d
1507284000,2017-10-06 10:00:00 +0000 UTC,2950159,,,,284.15,284.15,284.15,1007,,,81,7,280,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1507287600,2017-10-06 11:00:00 +0000 UTC,2950159,,,,283.64,283.15,284.15,1007,,,87,6,270,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1507287600,2017-10-06 11:00:00 +0000 UTC,2950159,,,,283.64,283.15,284.15,1007,,,87,6,270,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1507291200,2017-10-06 12:00:00 +0000 UTC,2950159,,,,284.66,284.15,285.15,1008,,,87,6,270,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1507294800,2017-10-06 13:00:00 +0000 UTC,2950159,,,,284.64,284.15,285.15,1008,,,87,5,270,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1507298400,2017-10-06 14:00:00 +0000 UTC,2950159,,,,282.64,282.15,283.15,1008,,,87,1,310,,,,,,,,,75,521,Rain,shower rain,09d
1507302000,2017-10-06 15:00:00 +0000 UTC,2950159,,,,283.64,283.15,284.15,1009,,,87,3,300,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1507305600,2017-10-06 16:00:00 +0000 UTC,2950159,,,,284.15,284.15,284.15,1010,,,87,6,280,,,,,,,,,40,520,Rain,light intensity shower rain,09d
1507309200,2017-10-06 17:00:00 +0000 UTC,2950159,,,,284.15,284.15,284.15,1011,,,87,3,290,,,,,,,,,40,521,Rain,proximity shower rain,09d
1507312800,2017-10-06 18:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1011,,,87,2,290,,,,,,,,,20,801,Clouds,few clouds,02n
1507316400,2017-10-06 19:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1012,,,87,2,280,,,,,,,,,20,801,Clouds,few clouds,02n
1507320000,2017-10-06 20:00:00 +0000 UTC,2950159,,,,281.66,281.15,282.15,1013,,,93,2,270,,,,,,,,,0,800,Clear,Sky is Clear,01n
1507323600,2017-10-06 21:00:00 +0000 UTC,2950159,,,,281.66,281.15,282.15,1014,,,93,3,270,,,,,,,,,0,800,Clear,Sky is Clear,01n
1507327200,2017-10-06 22:00:00 +0000 UTC,2950159,,,,280.66,280.15,281.15,1015,,,100,2,270,,,,,,,,,0,800,Clear,Sky is Clear,01n
1507330800,2017-10-06 23:00:00 +0000 UTC,2950159,,,,281.15,281.15,281.15,1015,,,93,3,270,,,,,,,,,0,800,Clear,Sky is Clear,01n
1507334400,2017-10-07 00:00:00 +0000 UTC,2950159,,,,282.15,282.15,282.15,1015,,,87,4,270,,,,,,,,,20,801,Clouds,few clouds,02n
1507338000,2017-10-07 01:00:00 +0000 UTC,2950159,,,,282.15,282.15,282.15,1015,,,93,4,260,,,,,,,,,75,803,Clouds,broken clouds,04n
1507341600,2017-10-07 02:00:00 +0000 UTC,2950159,,,,282.64,282.15,283.15,1015,,,87,5,260,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1507345200,2017-10-07 03:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1015,,,93,5,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1507348800,2017-10-07 04:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1015,,,93,4,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1507352400,2017-10-07 05:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1015,,,93,5,270,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1507356000,2017-10-07 06:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1016,,,93,6,270,,,,,,,,,75,500,Rain,light rain,10d
1507359600,2017-10-07 07:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1016,,,93,6,260,,,,,,,,,75,500,Rain,light rain,10d
1507363200,2017-10-07 08:00:00 +0000 UTC,2950159,,,,284.15,284.15,284.15,1016,,,87,7,260,,,,,,,,,75,803,Clouds,broken clouds,04d
1507366800,2017-10-07 09:00:00 +0000 UTC,2950159,,,,284.15,284.15,284.15,1015,,,87,7,260,,,,,,,,,75,803,Clouds,broken clouds,04d
1507370400,2017-10-07 10:00:00 +0000 UTC,2950159,,,,285.64,285.15,286.15,1015,,,76,8,260,,,,,,,,,75,803,Clouds,broken clouds,04d
1507374000,2017-10-07 11:00:00 +0000 UTC,2950159,,,,285.15,285.15,285.15,1015,,,76,8,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1507377600,2017-10-07 12:00:00 +0000 UTC,2950159,,,,284.64,284.15,285.15,1014,,,76,6,250,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1507381200,2017-10-07 13:00:00 +0000 UTC,2950159,,,,285.15,285.15,285.15,1013,,,71,8,250,,,,,,,,,75,500,Rain,light rain,10d
1507384800,2017-10-07 14:00:00 +0000 UTC,2950159,,,,284.15,284.15,284.15,1012,,,81,7,230,,,,,,,,,90,500,Rain,light rain,10d
1507388400,2017-10-07 15:00:00 +0000 UTC,2950159,,,,283.66,283.15,284.15,1010,,,87,6,210,,,,,,,,,90,500,Rain,light rain,10d
1507392000,2017-10-07 16:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1009,,,87,6,210,,,,,,,,,90,500,Rain,light rain,10d
1507395600,2017-10-07 17:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1009,,,87,6,210,,,,,,,,,75,500,Rain,light rain,10d
1507399200,2017-10-07 18:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1008,,,93,7,220,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1507399200,2017-10-07 18:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1008,,,93,7,220,,,,,,,,,75,500,Rain,light rain,10n
1507402800,2017-10-07 19:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1007,,,93,7,230,,,,,,,,,75,500,Rain,light rain,10n
1507406400,2017-10-07 20:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1006,,,87,7,230,,,,,,,,,75,500,Rain,light rain,10n
1507410000,2017-10-07 21:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1005,,,87,6,230,,,,,,,,,75,500,Rain,light rain,10n
1507410000,2017-10-07 21:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1005,,,87,6,230,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1507413600,2017-10-07 22:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1005,,,93,8,230,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1507413600,2017-10-07 22:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1005,,,93,8,230,,,,,,,,,75,500,Rain,light rain,10n
1507417200,2017-10-07 23:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1005,,,93,8,240,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1507417200,2017-10-07 23:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1005,,,93,8,240,,,,,,,,,75,500,Rain,light rain,10n
1507420800,2017-10-08 00:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1004,,,93,7,240,,,,,,,,,75,500,Rain,light rain,10n
1507424400,2017-10-08 01:00:00 +0000 UTC,2950159,,,,283.64,283.15,284.15,1004,,,87,7,250,,,,,,,,,75,500,Rain,light rain,10n
1507428000,2017-10-08 02:00:00 +0000 UTC,2950159,,,,283.64,283.15,284.15,1004,,,93,5,270,,,,,,,,,75,500,Rain,light rain,10n
1507431600,2017-10-08 03:00:00 +0000 UTC,2950159,,,,283.64,283.15,284.15,1005,,,93,5,260,,,,,,,,,75,500,Rain,light rain,10n
1507431600,2017-10-08 03:00:00 +0000 UTC,2950159,,,,283.64,283.15,284.15,1005,,,93,5,260,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1507435200,2017-10-08 04:00:00 +0000 UTC,2950159,,,,284.15,284.15,284.15,1005,,,93,5,260,,,,,,,,,75,500,Rain,light rain,10n
1507435200,2017-10-08 04:00:00 +0000 UTC,2950159,,,,284.15,284.15,284.15,1005,,,93,5,260,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1507438800,2017-10-08 05:00:00 +0000 UTC,2950159,,,,283.66,283.15,284.15,1006,,,93,2,310,,,,,,,,,75,501,Rain,moderate rain,10n
1507442400,2017-10-08 06:00:00 +0000 UTC,2950159,,,,283.66,283.15,284.15,1006,,,93,2,310,,,,,,,,,75,500,Rain,light rain,10n
1507446000,2017-10-08 07:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1007,,,93,2,310,,,,,,,,,75,500,Rain,light rain,10d
1507449600,2017-10-08 08:00:00 +0000 UTC,2950159,,,,283.66,283.15,284.15,1009,,,93,3,280,,,,,,,,,75,803,Clouds,broken clouds,04d
1507453200,2017-10-08 09:00:00 +0000 UTC,2950159,,,,284.15,284.15,284.15,1009,,,81,4,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1507456800,2017-10-08 10:00:00 +0000 UTC,2950159,,,,284.64,284.15,285.15,1010,,,76,4,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1507460400,2017-10-08 11:00:00 +0000 UTC,2950159,,,,285.15,285.15,285.15,1011,,,71,4,320,,,,,,,,,40,802,Clouds,scattered clouds,03d
1507464000,2017-10-08 12:00:00 +0000 UTC,2950159,,,,286.15,286.15,286.15,1011,,,58,6,290,,,,,,,,,40,802,Clouds,scattered clouds,03d
1507467600,2017-10-08 13:00:00 +0000 UTC,2950159,,,,286.64,286.15,287.15,1012,,,54,4,300,,,,,,,,,40,802,Clouds,scattered clouds,03d
1507471200,2017-10-08 14:00:00 +0000 UTC,2950159,,,,286.66,286.15,287.15,1012,,,50,3,310,,,,,,,,,40,802,Clouds,scattered clouds,03d
1507474800,2017-10-08 15:00:00 +0000 UTC,2950159,,,,285.15,285.15,285.15,1012,,,54,4,310,,,,,,,,,40,802,Clouds,scattered clouds,03d
1507478400,2017-10-08 16:00:00 +0000 UTC,2950159,,,,285.15,285.15,285.15,1013,,,54,3,320,,,,,,,,,0,800,Clear,Sky is Clear,01d
1507482000,2017-10-08 17:00:00 +0000 UTC,2950159,,,,283.66,283.15,284.15,1014,,,61,2,330,,,,,,,,,0,800,Clear,Sky is Clear,01d
1507485600,2017-10-08 18:00:00 +0000 UTC,2950159,,,,282.66,282.15,283.15,1014,,,66,3,310,,,,,,,,,0,800,Clear,Sky is Clear,01n
1507489200,2017-10-08 19:00:00 +0000 UTC,2950159,,,,280.2,278.15,282.15,1015,,,80,2,270,,,,,,,,,0,800,Clear,Sky is Clear,01n
1507492800,2017-10-08 20:00:00 +0000 UTC,2950159,,,,279.17,278.15,280.15,1016,,,93,1,290,,,,,,,,,0,800,Clear,Sky is Clear,01n
1507496400,2017-10-08 21:00:00 +0000 UTC,2950159,,,,278.15,278.15,278.15,1016,,,86,2,280,,,,,,,,,0,800,Clear,Sky is Clear,01n
1507500000,2017-10-08 22:00:00 +0000 UTC,2950159,,,,278.13,277.15,279.15,1016,,,81,2,280,,,,,,,,,0,800,Clear,Sky is Clear,01n
1507503600,2017-10-08 23:00:00 +0000 UTC,2950159,,,,278.13,277.15,279.15,1016,,,81,3,280,,,,,,,,,0,800,Clear,Sky is Clear,01n
1507507200,2017-10-09 00:00:00 +0000 UTC,2950159,,,,277.64,277.15,278.15,1016,,,86,2,280,,,,,,,,,20,801,Clouds,few clouds,02n
1507510800,2017-10-09 01:00:00 +0000 UTC,2950159,,,,277.15,277.15,277.15,1016,,,93,2,270,,,,,,,,,20,801,Clouds,few clouds,02n
1507514400,2017-10-09 02:00:00 +0000 UTC,2950159,,,,277.13,276.15,278.15,1016,,,86,3,280,,,,,,,,,20,801,Clouds,few clouds,02n
1507518000,2017-10-09 03:00:00 +0000 UTC,2950159,,,,276.64,276.15,277.15,1016,,,93,2,270,,,,,,,,,0,800,Clear,Sky is Clear,01n
1507521600,2017-10-09 04:00:00 +0000 UTC,2950159,,,,276.64,276.15,277.15,1016,,,93,3,280,,,,,,,,,0,800,Clear,Sky is Clear,01n
1507525200,2017-10-09 05:00:00 +0000 UTC,2950159,,,,276.64,276.15,277.15,1016,,,93,3,280,,,,,,,,,0,800,Clear,Sky is Clear,01n
1507528800,2017-10-09 06:00:00 +0000 UTC,2950159,,,,276.64,276.15,277.15,1016,,,93,3,270,,,,,,,,,0,800,Clear,Sky is Clear,01n
1507532400,2017-10-09 07:00:00 +0000 UTC,2950159,,,,278.15,278.15,278.15,1016,,,93,3,250,,,,,,,,,20,801,Clouds,few clouds,02d
1507536000,2017-10-09 08:00:00 +0000 UTC,2950159,,,,280.15,280.15,280.15,1016,,,87,4,270,,,,,,,,,20,801,Clouds,few clouds,02d
1507539600,2017-10-09 09:00:00 +0000 UTC,2950159,,,,282.15,282.15,282.15,1017,,,76,4,250,,,,,,,,,0,800,Clear,Sky is Clear,01d
1507543200,2017-10-09 10:00:00 +0000 UTC,2950159,,,,283.64,283.15,284.15,1016,,,62,6,270,,,,,,,,,0,800,Clear,Sky is Clear,01d
1507546800,2017-10-09 11:00:00 +0000 UTC,2950159,,,,285.15,285.15,285.15,1016,,,62,7,280,,,,,,,,,20,801,Clouds,few clouds,02d
1507550400,2017-10-09 12:00:00 +0000 UTC,2950159,,,,286.15,286.15,286.15,1016,,,58,8,270,,,,,,,,,20,801,Clouds,few clouds,02d
1507554000,2017-10-09 13:00:00 +0000 UTC,2950159,,,,286.66,286.15,287.15,1016,,,54,5,280,,,,,,,,,75,803,Clouds,broken clouds,04d
1507557600,2017-10-09 14:00:00 +0000 UTC,2950159,,,,285.66,285.15,286.15,1015,,,71,5,280,,,,,,,,,75,803,Clouds,broken clouds,04d
1507561200,2017-10-09 15:00:00 +0000 UTC,2950159,,,,284.17,283.15,285.15,1015,,,87,6,280,,,,,,,,,75,521,Rain,shower rain,09d
1507564800,2017-10-09 16:00:00 +0000 UTC,2950159,,,,283.66,283.15,284.15,1015,,,87,4,280,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1507568400,2017-10-09 17:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1015,,,87,3,270,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1507572000,2017-10-09 18:00:00 +0000 UTC,2950159,,,,281.66,281.15,282.15,1015,,,93,3,260,,,,,,,,,40,802,Clouds,scattered clouds,03n
1507575600,2017-10-09 19:00:00 +0000 UTC,2950159,,,,281.64,281.15,282.15,1015,,,93,3,260,,,,,,,,,75,803,Clouds,broken clouds,04n
1507579200,2017-10-09 20:00:00 +0000 UTC,2950159,,,,280.15,280.15,280.15,1015,,,93,2,260,,,,,,,,,40,802,Clouds,scattered clouds,03n
1507582800,2017-10-09 21:00:00 +0000 UTC,2950159,,,,280.15,280.15,280.15,1015,,,93,2,260,,,,,,,,,75,803,Clouds,broken clouds,04n
1507586400,2017-10-09 22:00:00 +0000 UTC,2950159,,,,281.64,281.15,282.15,1014,,,93,1,260,,,,,,,,,75,500,Rain,light rain,10n
1507590000,2017-10-09 23:00:00 +0000 UTC,2950159,,,,281.64,281.15,282.15,1014,,,93,1,230,,,,,,,,,75,500,Rain,light rain,10n
1507593600,2017-10-10 00:00:00 +0000 UTC,2950159,,,,282.15,282.15,282.15,1013,,,100,1,260,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1507593600,2017-10-10 00:00:00 +0000 UTC,2950159,,,,282.15,282.15,282.15,1013,,,100,1,260,,,,,,,,,75,701,Mist,mist,50n
1507593600,2017-10-10 00:00:00 +0000 UTC,2950159,,,,282.15,282.15,282.15,1013,,,100,1,260,,,,,,,,,75,500,Rain,light rain,10n
1507597200,2017-10-10 01:00:00 +0000 UTC,2950159,,,,282.15,282.15,282.15,1013,,,100,1,270,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1507600800,2017-10-10 02:00:00 +0000 UTC,2950159,,,,282.15,282.15,282.15,1013,,,100,2,260,,,,,,,,,75,803,Clouds,broken clouds,04n
1507604400,2017-10-10 03:00:00 +0000 UTC,2950159,,,,282.15,282.15,282.15,1013,,,100,1,260,,,,,,,,,75,803,Clouds,broken clouds,04n
1507608000,2017-10-10 04:00:00 +0000 UTC,2950159,,,,282.66,282.15,283.15,1013,,,100,1,290,,,,,,,,,75,803,Clouds,broken clouds,04n
1507611600,2017-10-10 05:00:00 +0000 UTC,2950159,,,,282.66,282.15,283.15,1013,,,100,2,290,,,,,,,,,90,804,Clouds,overcast clouds,04n
1507615200,2017-10-10 06:00:00 +0000 UTC,2950159,,,,282.66,282.15,283.15,1013,,,100,2,260,,,,,,,,,75,500,Rain,light rain,10n
1507615200,2017-10-10 06:00:00 +0000 UTC,2950159,,,,282.66,282.15,283.15,1013,,,100,2,260,,,,,,,,,75,701,Mist,mist,50n
1507618800,2017-10-10 07:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1013,,,93,3,240,,,,,,,,,75,500,Rain,light rain,10d
1507618800,2017-10-10 07:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1013,,,93,3,240,,,,,,,,,75,701,Mist,mist,50d
1507622400,2017-10-10 08:00:00 +0000 UTC,2950159,,,,283.15,283.15,283.15,1013,,,93,2,220,,,,,,,,,75,500,Rain,light rain,10d
1507626000,2017-10-10 09:00:00 +0000 UTC,2950159,,,,283.64,283.15,284.15,1013,,,93,2,220,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d
1507629600,2017-10-10 10:00:00 +0000 UTC,2950159,,,,285.15,285.15,285.15,1013,,,93,3,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1507633200,2017-10-10 11:00:00 +0000 UTC,2950159,,,,285.15,285.15,285.15,1013,,,93,4,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1507636800,2017-10-10 12:00:00 +0000 UTC,2950159,,,,286.15,286.15,286.15,1012,,,87,4,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1507640400,2017-10-10 13:00:00 +0000 UTC,2950159,,,,286.15,286.15,286.15,1012,,,87,5,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1507644000,2017-10-10 14:00:00 +0000 UTC,2950159,,,,286.15,286.15,286.15,1012,,,87,6,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1507647600,2017-10-10 15:00:00 +0000 UTC,2950159,,,,286.15,286.15,286.15,1012,,,87,5,240,,,,,,,,,75,803,Clouds,broken clouds,04d
1507651200,2017-10-10 16:00:00 +0000 UTC,2950159,,,,286.15,286.15,286.15,1012,,,87,5,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1507654800,2017-10-10 17:00:00 +0000 UTC,2950159,,,,286.15,286.15,286.15,1013,,,93,4,250,,,,,,,,,75,803,Clouds,broken clouds,04d
1507658400,2017-10-10 18:00:00 +0000 UTC,2950159,,,,285.64,285.15,286.15,1013,,,87,5,240,,,,,,,,,75,500,Rain,light rain,10n
1507662000,2017-10-10 19:00:00 +0000 UTC,2950159,,,,286.15,286.15,286.15,1013,,,87,5,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1507665600,2017-10-10 20:00:00 +0000 UTC,2950159,,,,286.15,286.15,286.15,1013,,,87,6,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1507669200,2017-10-10 21:00:00 +0000 UTC,2950159,,,,286.64,286.15,287.15,1013,,,82,6,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1507672800,2017-10-10 22:00:00 +0000 UTC,2950159,,,,286.64,286.15,287.15,1013,,,82,6,250,,,,,,,,,75,500,Rain,light rain,10n
1507676400,2017-10-10 23:00:00 +0000 UTC,2950159,,,,286.64,286.15,287.15,1013,,,87,6,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1507680000,2017-10-11 00:00:00 +0000 UTC,2950159,,,,286.64,286.15,287.15,1013,,,82,6,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1507683600,2017-10-11 01:00:00 +0000 UTC,2950159,,,,286.64,286.15,287.15,1013,,,82,5,240,,,,,,,,,75,803,Clouds,broken clouds,04n
